date,PICP_water_temperature,PGr_water_temperature,PA_water_temperature,PC_water_temperature
2024-01-19 19:05:00-06:00,12.69,10.85,13.94,10.26
2024-01-19 19:10:00-06:00,12.69,10.85,13.94,10.16
2024-01-19 19:15:00-06:00,12.69,10.85,13.94,10.16
2024-01-19 19:20:00-06:00,12.69,10.85,13.94,10.16
2024-01-19 19:25:00-06:00,12.69,10.85,13.94,10.16
2024-01-19 19:30:00-06:00,12.69,10.85,13.94,10.18
2024-01-19 19:35:00-06:00,12.69,10.85,13.94,10.26
2024-01-19 19:40:00-06:00,12.69,10.85,13.94,10.26
2024-01-19 19:45:00-06:00,12.69,10.85,13.94,10.26
2024-01-19 19:50:00-06:00,12.69,10.85,13.94,10.26
2024-01-19 19:55:00-06:00,12.69,10.85,13.94,10.26
2024-01-19 20:00:00-06:00,12.69,10.85,13.94,10.26
2024-01-19 20:05:00-06:00,12.69,10.85,13.94,10.34
2024-01-19 20:10:00-06:00,12.69,10.85,13.94,10.32
2024-01-19 20:15:00-06:00,12.69,10.85,13.94,10.26
2024-01-19 20:20:00-06:00,12.69,10.85,13.94,10.26
2024-01-19 20:25:00-06:00,12.69,10.85,13.94,10.2
2024-01-19 20:30:00-06:00,12.69,10.85,13.94,10.16
2024-01-19 20:35:00-06:00,12.69,10.85,13.94,10.16
2024-01-19 20:40:00-06:00,12.69,10.85,13.94,10.16
2024-01-19 20:45:00-06:00,12.69,10.85,13.94,10.16
2024-01-19 20:50:00-06:00,12.59,10.85,13.94,10.16
2024-01-19 20:55:00-06:00,12.59,10.85,13.94,10.16
2024-01-19 21:00:00-06:00,12.59,10.85,13.94,10.16
2024-01-19 21:05:00-06:00,12.59,10.85,13.94,10.16
2024-01-19 21:10:00-06:00,12.59,10.79,13.94,10.16
2024-01-19 21:15:00-06:00,12.59,10.79,13.94,10.12
2024-01-19 21:20:00-06:00,12.59,10.75,13.94,10.06
2024-01-19 21:25:00-06:00,12.59,10.75,13.94,10.06
2024-01-19 21:30:00-06:00,12.59,10.75,13.94,10.06
2024-01-19 21:35:00-06:00,12.59,10.75,13.94,10.06
2024-01-19 21:40:00-06:00,12.59,10.75,13.94,10.06
2024-01-19 21:45:00-06:00,12.59,10.75,13.94,10.06
2024-01-19 21:50:00-06:00,12.59,10.75,13.94,10.06
2024-01-19 21:55:00-06:00,12.59,10.75,13.94,10.06
2024-01-19 22:00:00-06:00,12.59,10.75,13.94,9.96
2024-01-19 22:05:00-06:00,12.59,10.75,13.94,9.96
2024-01-19 22:10:00-06:00,12.59,10.75,13.94,9.96
2024-01-19 22:15:00-06:00,12.54,10.75,13.94,9.96
2024-01-19 22:20:00-06:00,12.5,10.75,13.94,9.96
2024-01-19 22:25:00-06:00,12.5,10.75,13.94,9.89
2024-01-19 22:30:00-06:00,12.5,10.75,13.94,9.87
2024-01-19 22:35:00-06:00,12.5,10.75,13.94,9.87
2024-01-19 22:40:00-06:00,12.5,10.75,13.94,9.87
2024-01-19 22:45:00-06:00,12.5,10.75,13.94,9.79
2024-01-19 22:50:00-06:00,12.5,10.69,13.94,9.77
2024-01-19 22:55:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:00:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:05:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:10:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:15:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:20:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:25:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:30:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:35:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:40:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:45:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:50:00-06:00,12.5,10.65,13.94,9.77
2024-01-19 23:55:00-06:00,12.5,10.65,13.94,9.77
2024-01-20 00:00:00-06:00,12.5,10.63,13.94,9.77
2024-01-20 00:05:00-06:00,12.5,10.61,13.94,9.77
2024-01-20 00:10:00-06:00,12.5,10.55,13.94,9.77
2024-01-20 00:15:00-06:00,12.5,10.55,13.94,9.77
2024-01-20 00:20:00-06:00,12.5,10.55,13.94,9.77
2024-01-20 00:25:00-06:00,12.5,10.55,13.94,9.77
2024-01-20 00:30:00-06:00,12.5,10.55,13.94,9.77
2024-01-20 00:35:00-06:00,12.5,10.55,13.94,9.77
2024-01-20 00:40:00-06:00,12.5,10.55,13.94,9.77
2024-01-20 00:45:00-06:00,12.5,10.55,13.94,9.77
2024-01-20 00:50:00-06:00,12.5,10.55,13.94,9.77
2024-01-20 00:55:00-06:00,12.44,10.55,13.94,9.77
2024-01-20 01:00:00-06:00,12.4,10.55,13.94,9.77
2024-01-20 01:05:00-06:00,12.4,10.49,13.94,9.77
2024-01-20 01:10:00-06:00,12.4,10.46,13.94,9.77
2024-01-20 01:15:00-06:00,12.4,10.46,13.94,9.77
2024-01-20 01:20:00-06:00,12.4,10.46,13.94,9.77
2024-01-20 01:25:00-06:00,12.4,10.46,13.94,9.83
2024-01-20 01:30:00-06:00,12.4,10.46,13.92,9.87
2024-01-20 01:35:00-06:00,12.4,10.46,13.92,9.85
2024-01-20 01:40:00-06:00,12.4,10.46,13.94,9.81
2024-01-20 01:45:00-06:00,12.4,10.46,13.94,9.87
2024-01-20 01:50:00-06:00,12.4,10.46,13.94,9.87
2024-01-20 01:55:00-06:00,12.4,10.46,13.94,9.87
2024-01-20 02:00:00-06:00,12.4,10.46,13.94,9.87
2024-01-20 02:05:00-06:00,12.4,10.46,13.94,9.87
2024-01-20 02:10:00-06:00,12.4,10.46,13.94,9.87
2024-01-20 02:15:00-06:00,12.4,10.46,13.94,9.87
2024-01-20 02:20:00-06:00,12.4,10.38,13.9,9.87
2024-01-20 02:25:00-06:00,12.4,10.36,13.85,9.87
2024-01-20 02:30:00-06:00,12.4,10.36,13.85,9.93
2024-01-20 02:35:00-06:00,12.4,10.36,13.85,9.96
2024-01-20 02:40:00-06:00,12.4,10.36,13.85,9.93
2024-01-20 02:45:00-06:00,12.4,10.36,13.85,9.87
2024-01-20 02:50:00-06:00,12.4,10.36,13.85,9.87
2024-01-20 02:55:00-06:00,12.4,10.36,13.85,9.87
2024-01-20 03:00:00-06:00,12.4,10.36,13.85,9.87
2024-01-20 03:05:00-06:00,12.4,10.36,13.85,9.83
2024-01-20 03:10:00-06:00,12.4,10.36,13.85,9.77
2024-01-20 03:15:00-06:00,12.4,10.36,13.85,9.77
2024-01-20 03:20:00-06:00,12.36,10.36,13.85,9.77
2024-01-20 03:25:00-06:00,12.3,10.36,13.85,9.77
2024-01-20 03:30:00-06:00,12.3,10.36,13.85,9.69
2024-01-20 03:35:00-06:00,12.32,10.36,13.85,9.67
2024-01-20 03:40:00-06:00,12.3,10.36,13.85,9.63
2024-01-20 03:45:00-06:00,12.3,10.36,13.85,9.57
2024-01-20 03:50:00-06:00,12.3,10.36,13.85,9.57
2024-01-20 03:55:00-06:00,12.3,10.36,13.85,9.57
2024-01-20 04:00:00-06:00,12.3,10.36,13.85,9.57
2024-01-20 04:05:00-06:00,12.3,10.36,13.85,9.57
2024-01-20 04:10:00-06:00,12.3,10.36,13.85,9.53
2024-01-20 04:15:00-06:00,12.21,10.36,13.85,9.47
2024-01-20 04:20:00-06:00,12.21,10.36,13.85,9.47
2024-01-20 04:25:00-06:00,12.21,10.36,13.85,9.57
2024-01-20 04:30:00-06:00,12.21,10.36,13.85,9.57
2024-01-20 04:35:00-06:00,12.21,10.36,13.85,9.57
2024-01-20 04:40:00-06:00,12.21,10.36,13.85,9.57
2024-01-20 04:45:00-06:00,12.21,10.36,13.85,9.57
2024-01-20 04:50:00-06:00,12.21,10.28,13.85,9.57
2024-01-20 04:55:00-06:00,12.21,10.26,13.85,9.57
2024-01-20 05:00:00-06:00,12.21,10.26,13.85,9.57
2024-01-20 05:05:00-06:00,12.21,10.26,13.85,9.57
2024-01-20 05:10:00-06:00,12.21,10.26,13.85,9.57
2024-01-20 05:15:00-06:00,12.21,10.26,13.85,9.57
2024-01-20 05:20:00-06:00,12.21,10.26,13.85,9.55
2024-01-20 05:25:00-06:00,12.21,10.26,13.85,9.47
2024-01-20 05:30:00-06:00,12.21,10.26,13.85,9.57
2024-01-20 05:35:00-06:00,12.21,10.26,13.85,9.47
2024-01-20 05:40:00-06:00,12.21,10.26,13.85,9.47
2024-01-20 05:45:00-06:00,12.21,10.26,13.85,9.39
2024-01-20 05:50:00-06:00,12.21,10.26,13.85,9.37
2024-01-20 05:55:00-06:00,12.21,10.26,13.85,9.31
2024-01-20 06:00:00-06:00,12.15,10.26,13.85,9.28
2024-01-20 06:05:00-06:00,12.15,10.26,13.85,9.28
2024-01-20 06:10:00-06:00,12.11,10.26,13.85,9.26
2024-01-20 06:15:00-06:00,12.11,10.26,13.85,9.18
2024-01-20 06:20:00-06:00,12.17,10.26,13.85,9.18
2024-01-20 06:25:00-06:00,12.15,10.18,13.85,9.18
2024-01-20 06:30:00-06:00,12.13,10.16,13.85,9.18
2024-01-20 06:35:00-06:00,12.11,10.16,13.85,9.12
2024-01-20 06:40:00-06:00,12.11,10.16,13.85,9.08
2024-01-20 06:45:00-06:00,12.11,10.16,13.85,9.08
2024-01-20 06:50:00-06:00,12.11,10.22,13.85,9.08
2024-01-20 06:55:00-06:00,12.11,10.18,13.85,9.08
2024-01-20 07:00:00-06:00,12.11,10.16,13.77,9.08
2024-01-20 07:05:00-06:00,12.11,10.16,13.75,9.08
2024-01-20 07:10:00-06:00,12.11,10.16,13.75,9.08
2024-01-20 07:15:00-06:00,12.11,10.16,13.77,9.08
2024-01-20 07:20:00-06:00,12.11,10.16,13.85,8.98
2024-01-20 07:25:00-06:00,12.11,10.16,13.75,8.98
2024-01-20 07:30:00-06:00,12.07,10.16,13.77,8.98
2024-01-20 07:35:00-06:00,12.01,10.16,13.77,8.98
2024-01-20 07:40:00-06:00,12.01,10.16,13.77,8.94
2024-01-20 07:45:00-06:00,12.01,10.16,13.81,8.9
2024-01-20 07:50:00-06:00,12.01,10.2,13.85,8.88
2024-01-20 07:55:00-06:00,12.01,10.16,13.85,8.88
2024-01-20 08:00:00-06:00,12.01,10.16,13.85,8.88
2024-01-20 08:05:00-06:00,12.01,10.16,13.85,8.88
2024-01-20 08:10:00-06:00,12.01,10.16,13.85,8.88
2024-01-20 08:15:00-06:00,12.01,10.16,13.85,8.88
2024-01-20 08:20:00-06:00,12.01,10.16,13.85,8.8
2024-01-20 08:25:00-06:00,12.01,10.16,13.85,8.78
2024-01-20 08:30:00-06:00,12.01,10.16,13.85,8.78
2024-01-20 08:35:00-06:00,11.97,10.16,13.85,8.78
2024-01-20 08:40:00-06:00,11.92,10.16,13.85,8.82
2024-01-20 08:45:00-06:00,11.92,10.12,13.85,8.84
2024-01-20 08:50:00-06:00,11.92,10.06,13.85,8.88
2024-01-20 08:55:00-06:00,11.92,10.06,13.85,8.88
2024-01-20 09:00:00-06:00,11.94,10.06,13.85,8.88
2024-01-20 09:05:00-06:00,11.97,10.06,13.85,8.88
2024-01-20 09:10:00-06:00,12.01,10.06,13.85,8.88
2024-01-20 09:15:00-06:00,12.01,10.06,13.85,8.88
2024-01-20 09:20:00-06:00,12.01,10.06,13.85,8.96
2024-01-20 09:25:00-06:00,11.99,10.06,13.85,8.98
2024-01-20 09:30:00-06:00,12.01,10.06,13.85,8.98
2024-01-20 09:35:00-06:00,12.01,10.06,13.85,9.04
2024-01-20 09:40:00-06:00,11.97,10.06,13.85,9.08
2024-01-20 09:45:00-06:00,11.92,10.06,13.85,9.1
2024-01-20 09:50:00-06:00,11.92,10.06,13.85,9.18
2024-01-20 09:55:00-06:00,11.92,10.06,13.85,9.28
2024-01-20 10:00:00-06:00,11.9,10.06,13.85,9.33
2024-01-20 10:05:00-06:00,11.82,10.06,13.85,9.41
2024-01-20 10:10:00-06:00,11.82,10.06,13.85,9.47
2024-01-20 10:15:00-06:00,11.82,10.06,13.85,9.53
2024-01-20 10:20:00-06:00,11.82,10.06,13.85,9.49
2024-01-20 10:25:00-06:00,11.82,10.06,13.85,9.47
2024-01-20 10:30:00-06:00,11.82,10.06,13.85,9.49
2024-01-20 10:35:00-06:00,11.82,10.06,13.85,9.57
2024-01-20 10:40:00-06:00,11.82,10.06,13.85,9.57
2024-01-20 10:45:00-06:00,11.82,10.06,13.85,9.57
2024-01-20 10:50:00-06:00,11.84,10.06,13.85,9.57
2024-01-20 10:55:00-06:00,11.92,10.06,13.85,9.57
2024-01-20 11:00:00-06:00,11.92,10.06,13.85,9.57
2024-01-20 11:05:00-06:00,11.92,10.06,13.85,9.57
2024-01-20 11:10:00-06:00,11.92,10.06,13.85,9.59
2024-01-20 11:15:00-06:00,11.92,10.06,13.85,9.67
2024-01-20 11:20:00-06:00,11.92,10.06,13.85,9.69
2024-01-20 11:25:00-06:00,11.92,10.06,13.85,9.77
2024-01-20 11:30:00-06:00,11.92,10.06,13.85,9.83
2024-01-20 11:35:00-06:00,11.92,10.06,13.85,9.89
2024-01-20 11:40:00-06:00,12.01,10.06,13.85,9.96
2024-01-20 11:45:00-06:00,12.01,10.06,13.85,9.96
2024-01-20 11:50:00-06:00,11.97,10.06,13.85,9.96
2024-01-20 11:55:00-06:00,11.92,10.06,13.85,10.02
2024-01-20 12:00:00-06:00,11.92,10.06,13.85,10.06
2024-01-20 12:05:00-06:00,11.92,10.06,13.85,10.14
2024-01-20 12:10:00-06:00,11.92,10.06,13.85,10.16
2024-01-20 12:15:00-06:00,11.94,10.06,13.85,10.16
2024-01-20 12:20:00-06:00,12.01,10.06,13.85,10.16
2024-01-20 12:25:00-06:00,12.01,10.06,13.85,10.16
2024-01-20 12:30:00-06:00,12.01,10.06,13.85,10.16
2024-01-20 12:35:00-06:00,12.01,10.06,13.85,10.16
2024-01-20 12:40:00-06:00,12.01,10.06,13.85,10.16
2024-01-20 12:45:00-06:00,12.01,10.06,13.85,10.16
2024-01-20 12:50:00-06:00,12.01,10.06,13.85,10.24
2024-01-20 12:55:00-06:00,12.07,10.06,13.85,10.26
2024-01-20 13:00:00-06:00,12.11,10.06,13.85,10.28
2024-01-20 13:05:00-06:00,12.11,10.16,13.85,10.36
2024-01-20 13:10:00-06:00,12.11,10.16,13.77,10.36
2024-01-20 13:15:00-06:00,12.11,10.16,13.77,10.36
2024-01-20 13:20:00-06:00,12.11,10.16,13.85,10.42
2024-01-20 13:25:00-06:00,12.13,10.16,13.85,10.46
2024-01-20 13:30:00-06:00,12.19,10.14,13.85,10.46
2024-01-20 13:35:00-06:00,12.21,10.16,13.83,10.51
2024-01-20 13:40:00-06:00,12.21,10.16,13.75,10.55
2024-01-20 13:45:00-06:00,12.21,10.16,13.75,10.57
2024-01-20 13:50:00-06:00,12.21,10.16,13.75,10.65
2024-01-20 13:55:00-06:00,12.21,10.16,13.75,10.71
2024-01-20 14:00:00-06:00,12.21,10.16,13.75,10.75
2024-01-20 14:05:00-06:00,12.21,10.16,13.75,10.75
2024-01-20 14:10:00-06:00,12.21,10.16,13.75,10.75
2024-01-20 14:15:00-06:00,12.23,10.16,13.75,10.75
2024-01-20 14:20:00-06:00,12.28,10.16,13.75,10.75
2024-01-20 14:25:00-06:00,12.3,10.16,13.75,10.75
2024-01-20 14:30:00-06:00,12.3,10.16,13.83,10.75
2024-01-20 14:35:00-06:00,12.3,10.16,13.75,10.77
2024-01-20 14:40:00-06:00,12.3,10.16,13.75,10.85
2024-01-20 14:45:00-06:00,12.3,10.16,13.75,10.89
2024-01-20 14:50:00-06:00,12.3,10.16,13.75,10.94
2024-01-20 14:55:00-06:00,12.3,10.16,13.75,11.02
2024-01-20 15:00:00-06:00,12.3,10.16,13.75,11.04
2024-01-20 15:05:00-06:00,12.3,10.16,13.75,11.04
2024-01-20 15:10:00-06:00,12.3,10.16,13.79,11.14
2024-01-20 15:15:00-06:00,12.3,10.16,13.81,11.14
2024-01-20 15:20:00-06:00,12.3,10.16,13.85,11.18
2024-01-20 15:25:00-06:00,12.3,10.16,13.85,11.24
2024-01-20 15:30:00-06:00,12.3,10.16,13.85,11.24
2024-01-20 15:35:00-06:00,12.3,10.16,13.85,11.31
2024-01-20 15:40:00-06:00,12.36,10.16,13.85,11.33
2024-01-20 15:45:00-06:00,12.38,10.12,13.85,11.37
2024-01-20 15:50:00-06:00,12.4,10.08,13.75,11.43
2024-01-20 15:55:00-06:00,12.4,10.08,13.75,11.43
2024-01-20 16:00:00-06:00,12.4,10.06,13.75,11.43
2024-01-20 16:05:00-06:00,12.32,10.08,13.85,11.43
2024-01-20 16:10:00-06:00,12.3,10.06,13.77,11.53
2024-01-20 16:15:00-06:00,12.3,10.06,13.75,11.45
2024-01-20 16:20:00-06:00,12.3,10.06,13.85,11.53
2024-01-20 16:25:00-06:00,12.3,10.06,13.85,11.53
2024-01-20 16:30:00-06:00,12.3,10.06,13.85,11.53
2024-01-20 16:35:00-06:00,12.3,10.06,13.85,11.53
2024-01-20 16:40:00-06:00,12.3,10.06,13.85,11.53
2024-01-20 16:45:00-06:00,12.3,10.06,13.85,11.59
2024-01-20 16:50:00-06:00,12.3,10.06,13.85,11.62
2024-01-20 16:55:00-06:00,12.3,10.06,13.85,11.62
2024-01-20 17:00:00-06:00,12.36,10.06,13.85,11.62
2024-01-20 17:05:00-06:00,12.4,10.06,13.85,11.7
2024-01-20 17:10:00-06:00,12.4,10.06,13.85,11.72
2024-01-20 17:15:00-06:00,12.4,10.06,13.85,11.72
2024-01-20 17:20:00-06:00,12.4,10.06,13.85,11.72
2024-01-20 17:25:00-06:00,12.4,10.06,13.85,11.72
2024-01-20 17:30:00-06:00,12.4,10.06,13.85,11.72
2024-01-20 17:35:00-06:00,12.4,10.06,13.85,11.74
2024-01-20 17:40:00-06:00,12.4,10.06,13.85,11.82
2024-01-20 17:45:00-06:00,12.4,10.06,13.85,11.82
2024-01-20 17:50:00-06:00,12.4,10.06,13.85,11.82
2024-01-20 17:55:00-06:00,12.4,10.0,13.85,11.82
2024-01-20 18:00:00-06:00,12.4,9.96,13.85,11.82
2024-01-20 18:05:00-06:00,12.4,9.96,13.85,11.82
2024-01-20 18:10:00-06:00,12.4,9.96,13.85,11.82
2024-01-20 18:15:00-06:00,12.4,9.96,13.85,11.82
2024-01-20 18:20:00-06:00,12.38,9.96,13.85,11.82
2024-01-20 18:25:00-06:00,12.3,9.96,13.85,11.88
2024-01-20 18:30:00-06:00,12.32,9.96,13.85,11.92
2024-01-20 18:35:00-06:00,12.3,9.96,13.85,11.92
2024-01-20 18:40:00-06:00,12.3,9.87,13.85,11.92
2024-01-20 18:45:00-06:00,12.3,9.87,13.85,11.92
2024-01-20 18:50:00-06:00,12.3,9.87,13.85,11.92
2024-01-20 18:55:00-06:00,12.3,9.87,13.85,11.92
2024-01-20 19:00:00-06:00,12.3,9.87,13.85,11.92
2024-01-20 19:05:00-06:00,12.3,9.87,13.85,11.92
2024-01-20 19:10:00-06:00,12.3,9.87,13.85,11.92
2024-01-20 19:15:00-06:00,12.3,9.87,13.85,11.92
2024-01-20 19:20:00-06:00,12.3,9.87,13.85,11.99
2024-01-20 19:25:00-06:00,12.3,9.79,13.85,11.95
2024-01-20 19:30:00-06:00,12.3,9.77,13.85,11.92
2024-01-20 19:35:00-06:00,12.3,9.77,13.85,11.99
2024-01-20 19:40:00-06:00,12.27,9.77,13.85,12.01
2024-01-20 19:45:00-06:00,12.21,9.77,13.87,12.01
2024-01-20 19:50:00-06:00,12.21,9.77,13.88,12.01
2024-01-20 19:55:00-06:00,12.21,9.77,13.85,12.01
2024-01-20 20:00:00-06:00,12.21,9.77,13.85,12.01
2024-01-20 20:05:00-06:00,12.21,9.77,13.85,11.95
2024-01-20 20:10:00-06:00,12.21,9.77,13.85,11.92
2024-01-20 20:15:00-06:00,12.17,9.77,13.88,11.92
2024-01-20 20:20:00-06:00,12.11,9.77,13.88,11.99
2024-01-20 20:25:00-06:00,12.11,9.71,13.87,12.01
2024-01-20 20:30:00-06:00,12.11,9.67,13.92,12.01
2024-01-20 20:35:00-06:00,12.11,9.67,13.85,11.95
2024-01-20 20:40:00-06:00,12.11,9.67,13.85,11.92
2024-01-20 20:45:00-06:00,12.11,9.67,13.85,11.92
2024-01-20 20:50:00-06:00,12.11,9.67,13.85,11.95
2024-01-20 20:55:00-06:00,12.11,9.67,13.85,12.01
2024-01-20 21:00:00-06:00,12.11,9.67,13.85,12.01
2024-01-20 21:05:00-06:00,12.11,9.67,13.85,12.01
2024-01-20 21:10:00-06:00,12.11,9.67,13.85,12.01
2024-01-20 21:15:00-06:00,12.11,9.67,13.85,12.01
2024-01-20 21:20:00-06:00,12.13,9.61,13.85,12.01
2024-01-20 21:25:00-06:00,12.21,9.57,13.85,12.01
2024-01-20 21:30:00-06:00,12.21,9.57,13.85,12.01
2024-01-20 21:35:00-06:00,12.21,9.57,13.85,12.01
2024-01-20 21:40:00-06:00,12.21,9.57,13.85,12.01
2024-01-20 21:45:00-06:00,12.21,9.57,13.85,12.01
2024-01-20 21:50:00-06:00,12.21,9.57,13.85,12.01
2024-01-20 21:55:00-06:00,12.21,9.49,13.85,12.01
2024-01-20 22:00:00-06:00,12.21,9.47,13.85,12.01
2024-01-20 22:05:00-06:00,12.21,9.47,13.85,12.01
2024-01-20 22:10:00-06:00,12.21,9.47,13.85,12.01
2024-01-20 22:15:00-06:00,12.21,9.47,13.85,12.03
2024-01-20 22:20:00-06:00,12.21,9.47,13.85,12.11
2024-01-20 22:25:00-06:00,12.21,9.47,13.85,12.09
2024-01-20 22:30:00-06:00,12.21,9.47,13.83,12.11
2024-01-20 22:35:00-06:00,12.21,9.47,13.75,12.11
2024-01-20 22:40:00-06:00,12.21,9.47,13.75,12.11
2024-01-20 22:45:00-06:00,12.21,9.47,13.75,12.11
2024-01-20 22:50:00-06:00,12.21,9.47,13.75,12.11
2024-01-20 22:55:00-06:00,12.21,9.47,13.75,12.11
2024-01-20 23:00:00-06:00,12.21,9.47,13.75,12.11
2024-01-20 23:05:00-06:00,12.21,9.47,13.75,12.09
2024-01-20 23:10:00-06:00,12.21,9.47,13.75,12.05
2024-01-20 23:15:00-06:00,12.21,9.47,13.75,12.09
2024-01-20 23:20:00-06:00,12.21,9.47,13.75,12.09
2024-01-20 23:25:00-06:00,12.21,9.47,13.75,12.11
2024-01-20 23:30:00-06:00,12.21,9.47,13.75,12.03
2024-01-20 23:35:00-06:00,12.21,9.43,13.75,12.01
2024-01-20 23:40:00-06:00,12.21,9.43,13.75,12.05
2024-01-20 23:45:00-06:00,12.21,9.43,13.75,12.11
2024-01-20 23:50:00-06:00,12.21,9.43,13.75,12.01
2024-01-20 23:55:00-06:00,12.21,9.43,13.75,12.01
2024-01-21 00:00:00-06:00,12.21,9.39,13.75,12.01
2024-01-21 00:05:00-06:00,12.23,9.37,13.75,12.11
2024-01-21 00:10:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 00:15:00-06:00,12.3,9.41,13.75,12.11
2024-01-21 00:20:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 00:25:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 00:30:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 00:35:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 00:40:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 00:45:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 00:50:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 00:55:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 01:00:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 01:05:00-06:00,12.28,9.37,13.75,12.11
2024-01-21 01:10:00-06:00,12.28,9.37,13.75,12.11
2024-01-21 01:15:00-06:00,12.23,9.37,13.75,12.11
2024-01-21 01:20:00-06:00,12.21,9.37,13.75,12.11
2024-01-21 01:25:00-06:00,12.27,9.37,13.75,12.11
2024-01-21 01:30:00-06:00,12.3,9.37,13.75,12.11
2024-01-21 01:35:00-06:00,12.23,9.37,13.75,12.11
2024-01-21 01:40:00-06:00,12.21,9.37,13.75,12.11
2024-01-21 01:45:00-06:00,12.21,9.37,13.75,12.11
2024-01-21 01:50:00-06:00,12.21,9.37,13.75,12.11
2024-01-21 01:55:00-06:00,12.21,9.37,13.75,12.11
2024-01-21 02:00:00-06:00,12.21,9.37,13.75,12.11
2024-01-21 02:05:00-06:00,12.21,9.37,13.75,12.11
2024-01-21 02:10:00-06:00,12.21,9.37,13.75,12.11
2024-01-21 02:15:00-06:00,12.21,9.37,13.75,12.21
2024-01-21 02:20:00-06:00,12.21,9.37,13.75,12.21
2024-01-21 02:25:00-06:00,12.21,9.37,13.75,12.21
2024-01-21 02:30:00-06:00,12.21,9.37,13.75,12.21
2024-01-21 02:35:00-06:00,12.21,9.37,13.75,12.21
2024-01-21 02:40:00-06:00,12.21,9.37,13.75,12.21
2024-01-21 02:45:00-06:00,12.21,9.33,13.75,12.21
2024-01-21 02:50:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 02:55:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:00:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:05:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:10:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:15:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:20:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:25:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:30:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:35:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:40:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:45:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:50:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 03:55:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:00:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:05:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:10:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:15:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:20:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:25:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:30:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:35:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:40:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:45:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:50:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 04:55:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 05:00:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 05:05:00-06:00,12.21,9.28,13.75,12.21
2024-01-21 05:10:00-06:00,12.21,9.2,13.75,12.21
2024-01-21 05:15:00-06:00,12.21,9.18,13.75,12.21
2024-01-21 05:20:00-06:00,12.21,9.18,13.75,12.21
2024-01-21 05:25:00-06:00,12.21,9.18,13.75,12.21
2024-01-21 05:30:00-06:00,12.21,9.18,13.75,12.21
2024-01-21 05:35:00-06:00,12.21,9.18,13.75,12.21
2024-01-21 05:40:00-06:00,12.21,9.18,13.75,12.21
2024-01-21 05:45:00-06:00,12.19,9.18,13.75,12.21
2024-01-21 05:50:00-06:00,12.15,9.18,13.75,12.21
2024-01-21 05:55:00-06:00,12.19,9.18,13.75,12.21
2024-01-21 06:00:00-06:00,12.15,9.18,13.75,12.21
2024-01-21 06:05:00-06:00,12.19,9.18,13.75,12.21
2024-01-21 06:10:00-06:00,12.21,9.18,13.75,12.21
2024-01-21 06:15:00-06:00,12.19,9.18,13.75,12.21
